Home,1742448278.207742,48,30.61,55,571
Home,1742448326.094795,48,30.61,55,571
Home,1742450306.0668578,48,30.77,55,695
Home,1742450386.0,47,30.81,55,722
Home,1742450425.4680371,47,30.81,55,722
Home,1742450471.3208883,47,30.81,55,722
Home,1742450514.8291922,47,30.81,55,722
